track_id,artist_id,track_name,album_name,genre,release_date,release_year,duration_ms,explicit,popularity,popularity_tier
TRK870BCD12F3,ART0033,Aftertaste Blue,Glass Lights,latin,2026-03-23,2026,174807.0,False,60.2,Hit
TRKD53C4BFEC5,ART0042,Paper Fire,Static Tapes,kpop,2026-09-04,2026,209548.0,False,62.8,Hit
TRKC6C1DB3B9E,ART0055,Aftertaste Blue,Broken Waves,rnb,2022-10-15,2022,,False,22.5,Niche
TRK45A58D9F33,ART0073,Runaway Rain,Echo Tapes,latin,2021-11-04,2021,204437.0,False,41.0,Mid
TRKEBB73A637A,ART0001,Static Motion,Broken Rivers,lofi,2026-08-24,2026,152586.0,False,44.9,Mid
TRK58CBB1EF87,ART0066,Static Signal,Electric Signals,afrobeats,2021-11-07,2021,177669.0,False,28.8,Niche
TRKEF9F298A87,ART0058,Wildfire Static,Electric Nights,edm,2024-11-08,2024,218480.0,False,24.7,Niche
TRK74CA7FDBB1,ART0070,Aftertaste Gold,Hollow Shadows,lofi,2021-05-05,2021,176645.0,False,22.9,Niche
TRKE1F6135A62,ART0097,Skyline Dust,Velvet Horizon,kpop,2021-03-11,2021,242463.0,False,26.3,Niche
TRKA0092322F7,ART0091,Gravity Fire,Hollow Signals,edm,2026-08-03,2026,228220.0,False,36.1,Niche
TRKEBF6CB1D9D,ART0036,Fever Motion,Echo Bones,rnb,2025-09-06,2025,285944.0,False,36.6,Niche
TRK308AA3B262,ART0035,Slowburn Rain,Velvet Lights,edm,2026-06-30,2026,249060.0,False,47.3,Mid
TRKEF25D7D98A,ART0127,Skyline Motion,Broken Horizon,hip_hop,2025-12-06,2025,,False,26.8,Niche
TRKE597D604EA,ART0110,Wildfire Ghost,Crimson Rivers,edm,2020-11-28,2020,179522.0,False,37.4,Niche
TRKB59A9572E4,ART0042,Neon Gold,Static Tapes,kpop,2026-12-14,2026,167946.0,False,49.3,Mid
TRKE8AFB0636A,ART0011,Skyline Heart,Paper Tapes,hyperpop,2026-08-18,2026,240146.0,True,7.7,Flop
TRK6DCE0F704E,ART0093,Wildfire Glow,Static Bones,lofi,2023-12-01,2023,218326.0,False,23.0,Niche
TRKB0C16277BB,ART0058,Runaway Lights,Electric Nights,edm,2022-09-01,2022,166095.0,False,31.2,Niche
TRKF07EFF5482,ART0124,Static Tape,Echo Roses,afrobeats,2022-12-22,2022,153370.0,False,52.0,Mid
TRK64C77325BB,ART0024,Fever Bones,Echo Horizon,metal,2025-07-11,2025,146951.0,False,26.9,Niche
TRK0742E41B42,ART0037,Skyline Lights,Ember Roses,rnb,2022-10-05,2022,127081.0,False,28.9,Niche
TRK76129DE937,ART0027,Sunday Motion,Crimson Shadows,hip_hop,2021-07-14,2021,139548.0,False,28.9,Niche
TRK09AC5FD7C7,ART0109,Neon Ghost,Wild Horizon,metal,2024-03-30,2024,210599.0,True,34.3,Niche
TRK9EC01586FB,ART0116,Slowburn Ghost,Echo Ashes,rock,2021-01-31,2021,268908.0,False,33.6,Niche
TRK243D9FC286,ART0043,Skyline Heart,Midnight Skies,hip_hop,2023-08-21,2023,248633.0,False,50.7,Mid
TRK75B714683E,ART0001,Slowburn Sky,Broken Rivers,lofi,2023-05-04,2023,214759.0,False,29.4,Niche
TRKA35232868C,ART0026,Fever Blue,Electric Tapes,indie,2022-09-08,2022,129352.0,False,23.1,Niche
TRK0E3927DFC7,ART0022,Slowburn Heart,Static Tapes,classical,2020-06-22,2020,232731.0,False,0.0,Flop
TRKF8D1541D78,ART0121,Lonely Static,Broken Signals,pop,2020-07-22,2020,223104.0,False,18.9,Flop
TRK6BF8D6324D,ART0062,Runaway Rain,Velvet Ashes,lofi,2022-02-04,2022,264370.0,False,33.4,Niche
TRK264D1EFDE7,ART0069,Overdrive Rain,,lofi,2021-12-28,2021,190724.0,False,19.0,Flop
TRK4CF8A84C07,ART0046,Slowburn Glow,Silent Static,rnb,2024-09-17,2024,228574.0,True,25.0,Niche
TRK1237E2CF8F,ART0055,Skyline Static,Broken Waves,rnb,2024-06-22,2024,209346.0,False,17.5,Flop
TRK2A8E14F431,ART0010,Overdrive Fire,Glass Tapes,rock,2025-05-15,2025,162098.0,False,25.3,Niche
TRK7E7AAEA7C1,ART0012,Sunday Gold,Broken Ashes,hyperpop,2021-02-23,2021,255231.0,False,48.4,Mid
TRKC9D4AFD082,ART0011,Echoes Blue,Paper Tapes,hyperpop,2026-09-08,2026,143371.0,False,14.0,Flop
TRK92CE1807ED,ART0032,Velvet Sky,Golden Roses,metal,2022-06-09,2022,248103.0,True,17.0,Flop
TRKE52C04B7B1,ART0073,Runaway Rain,Echo Tapes,latin,2025-04-19,2025,194490.0,False,60.5,Hit
TRKDA9D5D7009,ART0096,Slowburn Heart,Glass Dreams,kpop,2022-04-08,2022,188405.0,True,36.8,Niche
TRKAB1024BF0F,ART0116,Fever Fire,Echo Ashes,rock,2022-08-10,2022,217217.0,True,33.7,Niche
TRK3D3D98A485,ART0080,Skyline Motion,Golden Dreams,afrobeats,2020-07-01,2020,197779.0,False,34.7,Niche
TRKC075659E86,ART0112,Paper Gold,Wild Signals,jazz,2022-07-17,2022,242159.0,False,21.3,Niche
TRKF6F6623775,ART0101,Skyline Lights,Velvet Signals,hyperpop,2024-11-25,2024,,True,27.6,Niche
TRKBB60297998,ART0108,Wildfire Rain,Electric Lights,pop,2026-07-11,2026,248955.0,True,21.5,Niche
TRKE37C6BAFE5,ART0130,Sunday Glow,Ember Nights,kpop,2023-01-16,2023,267518.0,False,51.2,Mid
TRK3ED80D339E,ART0025,Neon Tape,Velvet Hearts,rnb,2023-05-07,2023,230292.0,False,29.9,Niche
TRKAFA8129512,ART0119,Neon Blue,Neon Hearts,lofi,2024-12-08,2024,259728.0,False,35.6,Niche
TRK67B2A5C76D,ART0097,Wildfire Heart,Silent Static,kpop,2021-09-20,2021,299522.0,False,15.9,Flop
TRKFC8EBE475C,ART0025,Sunday Bones,Broken Rivers,rnb,2023-09-17,2023,186328.0,False,22.8,Niche
TRK135621BADF,ART0090,Wildfire Tape,Neon Rivers,classical,2020-01-26,2020,235798.0,False,2.8,Flop
TRK0BC6E81DB3,ART0124,Runaway Ghost,Echo Roses,afrobeats,2021-02-09,2021,203741.0,False,41.8,Mid
TRK9FF6E25F32,ART0058,Skyline Fire,Electric Nights,edm,2026-09-27,2026,224076.0,False,33.4,Niche
TRK7553586667,ART0069,Sunday Lights,Wild Roses,lofi,2024-08-28,2024,195618.0,False,18.7,Flop
TRKF31545B402,ART0087,Lonely Sky,Golden Hearts,rock,2026-02-22,2026,171940.0,False,35.7,Niche
TRKEF60F23F76,ART0078,Gravity Glow,,country,2026-08-14,2026,228110.0,False,36.4,Niche
TRKCC6B6F70BD,ART0119,Static Ghost,Neon Hearts,lofi,2026-05-18,2026,240672.0,False,26.1,Niche
TRK587469A6A4,ART0064,Echoes Blue,Wild Shadows,classical,2025-10-20,2025,220526.0,False,30.9,Niche
TRK2EF9E12711,ART0053,Skyline Rain,Electric Lights,indie,2023-01-24,2023,249390.0,False,17.9,Flop
TRK9E878C408F,ART0074,Aftertaste Signal,Silent Horizon,classical,2021-01-04,2021,200078.0,False,6.6,Flop
TRK6ACA19B3CD,ART0024,Lonely Motion,Echo Horizon,metal,2026-12-21,2026,174512.0,False,15.7,Flop
TRKCCF680FEF2,ART0076,Gravity Glow,Faded Roses,metal,2022-06-05,2022,208485.0,False,35.0,Niche
TRKCDD3368FCB,ART0058,Echoes Fire,Electric Nights,edm,2021-12-05,2021,,False,29.2,Niche
TRK771EA4ED09,ART0102,Paper Lights,Electric Rivers,kpop,2021-08-18,2021,146877.0,False,44.7,Mid
TRK4B36DF4880,ART0002,Velvet Signal,Hollow Horizon,rnb,2021-05-05,2021,167708.0,False,10.8,Flop
TRK0533B80892,ART0054,Overdrive Ghost,Glass Hearts,afrobeats,2023-11-12,2023,194103.0,False,43.8,Mid
TRK69BAC5BBC4,ART0027,Gravity Lights,Crimson Shadows,hip_hop,2026-09-05,2026,203571.0,False,24.6,Niche
TRK7240A4BFDD,ART0062,Velvet Blue,Velvet Ashes,lofi,2025-04-02,2025,204750.0,False,24.3,Niche
TRK541A1883A7,ART0032,Aftertaste Tape,Glass Rivers,metal,2024-10-02,2024,230809.0,False,15.1,Flop
TRKDAD83C0F5E,ART0112,Static Fire,Velvet Waves,jazz,2024-09-16,2024,211894.0,False,15.1,Flop
TRK4BAF5604F5,ART0046,Gravity Heart,Silent Static,rnb,2023-09-18,2023,207475.0,False,21.6,Niche
TRK987A1E1B65,ART0118,Gravity Static,Static Signals,metal,2021-09-21,2021,236593.0,False,5.0,Flop
TRK3B4D8FE669,ART0049,Paper Motion,Echo Lights,pop,2025-01-12,2025,234283.0,False,28.5,Niche
TRK8D54C5B45E,ART0011,Paper Motion,Paper Tapes,hyperpop,2025-01-06,2025,191398.0,False,17.7,Flop
TRK213D523B3D,ART0129,Velvet Blue,Midnight Roses,metal,2022-04-16,2022,177871.0,True,21.3,Niche
TRKB9D9A5DCB7,ART0040,Fever Sky,Echo Signals,hip_hop,2025-09-15,2025,211010.0,False,39.1,Niche
TRK112119DA42,ART0032,Wildfire Lights,Glass Rivers,metal,2022-12-27,2022,199203.0,False,16.0,Flop
TRK740350EB99,ART0068,Paper Tape,Crimson Streets,hip_hop,2020-12-31,2020,192886.0,False,31.6,Niche
TRK8162C179B9,ART0058,Aftertaste Tape,,edm,2025-04-14,2025,155486.0,False,32.6,Niche
TRKE65AEABDFC,ART0085,Skyline Gold,Crimson Streets,rock,2024-11-20,2024,172865.0,True,19.5,Flop
TRK311EB5F90C,ART0097,Runaway Lights,Silent Static,kpop,2026-08-17,2026,165381.0,False,38.4,Niche
TRKEB5E1F211C,ART0086,Velvet Fire,Echo Dreams,afrobeats,2026-08-25,2026,211710.0,False,73.8,Hit
TRK780D26F537,ART0010,Gravity Sky,Glass Tapes,rock,2026-06-04,2026,221197.0,False,30.8,Niche
TRK04DB8A112D,ART0098,Gravity Sky,Golden Hearts,country,2020-06-02,2020,200556.0,False,39.5,Niche
TRKDF6BD723F0,ART0035,Fever Static,Velvet Lights,edm,2021-04-14,2021,155665.0,False,46.7,Mid
TRK236F4E38FC,ART0123,Velvet Signal,Hollow Static,country,2021-01-12,2021,216299.0,False,25.6,Niche
TRK7E23EB7239,ART0109,Slowburn Motion,Silent Skies,metal,2021-09-12,2021,193396.0,False,0.8,Flop
TRK775B9D5606,ART0129,Wildfire Bones,Silent Static,metal,2026-03-09,2026,190579.0,False,18.1,Flop
TRK01891519DC,ART0084,Paper Sky,Neon Lights,afrobeats,2020-11-10,2020,203809.0,False,24.0,Niche
TRK930F827034,ART0088,Velvet Fire,Broken Shadows,rock,2025-11-22,2025,235073.0,False,24.6,Niche
TRK1B31331782,ART0107,Aftertaste Heart,Ember Signals,hip_hop,2020-04-07,2020,211623.0,True,21.2,Niche
TRK985F705F99,ART0037,Lonely Dust,Ember Roses,rnb,2021-12-12,2021,255980.0,False,15.3,Flop
TRKA6865FD0C5,ART0034,Echoes Ghost,Electric Static,lofi,2023-03-26,2023,225535.0,False,3.0,Flop
TRKCCE00AED28,ART0059,Fever Ghost,Hollow Rivers,hyperpop,2021-02-07,2021,192846.0,False,56.2,Mid
TRKBEE7490D6B,ART0059,Neon Bones,Hollow Rivers,hyperpop,2025-07-05,2025,272497.0,True,33.5,Niche
TRK963AC8F198,ART0015,Wildfire Motion,Hollow Skies,hip_hop,2022-01-10,2022,190262.0,True,22.3,Niche
TRK0944A995FA,ART0030,Neon Glow,Static Streets,afrobeats,2026-01-18,2026,249659.0,False,44.4,Mid
TRK371D80A350,ART0110,Aftertaste Signal,Crimson Rivers,edm,2020-02-09,2020,228022.0,False,29.4,Niche
TRKAA3674D7F6,ART0077,Runaway Gold,Faded Hearts,metal,2021-09-08,2021,206034.0,False,17.9,Flop
TRKDD5F97D985,ART0054,Neon Sky,Glass Hearts,afrobeats,2023-03-25,2023,232023.0,False,34.1,Niche
TRK74960A907B,ART0032,Paper Fire,Glass Rivers,metal,2023-04-18,2023,207832.0,False,19.6,Flop
TRK1674812CBC,ART0106,Fever Fire,Velvet Signals,metal,2022-05-08,2022,236991.0,False,15.8,Flop
TRK2135FE0D9E,ART0032,Overdrive Sky,Glass Rivers,metal,2026-12-28,2026,183119.0,False,21.0,Niche
TRK30537E35E6,ART0067,Lonely Glow,Golden Skies,rnb,2021-07-13,2021,204281.0,False,32.5,Niche
TRKFD5F0AE1DB,ART0129,Wildfire Sky,Velvet Signals,metal,2024-03-24,2024,206819.0,True,16.6,Flop
TRK46ED8C6F3C,ART0078,Neon Lights,Echo Tapes,country,2024-12-27,2024,115725.0,False,47.1,Mid
TRK23E6796A0F,ART0084,Skyline Motion,Neon Lights,afrobeats,2020-04-08,2020,204065.0,False,29.1,Niche
TRK932FCE71C1,ART0005,Aftertaste Gold,Broken Ashes,metal,2022-11-21,2022,193525.0,False,24.9,Niche
TRK8FF902CA05,ART0086,Runaway Gold,Echo Dreams,afrobeats,2026-04-28,2026,271643.0,False,49.4,Mid
TRKF383D9847B,ART0030,Paper Heart,Paper Shadows,afrobeats,2023-08-22,2023,205134.0,False,33.5,Niche
TRK494A28F3EF,ART0074,Echoes Static,Silent Horizon,classical,2023-09-04,2023,178154.0,False,0.0,Flop
TRK534F4C1EE2,ART0035,Sunday Bones,Velvet Lights,edm,2020-08-30,2020,232688.0,False,33.1,Niche
TRK77838976C0,ART0089,Aftertaste Lights,Midnight Skies,pop,2025-07-29,2025,193536.0,False,28.3,Niche
TRK9A3C7393BC,ART0046,Lonely Bones,Silent Static,rnb,2024-05-14,2024,174758.0,False,24.8,Niche
TRK6E1DC09719,ART0062,Lonely Rain,Velvet Ashes,lofi,2024-06-30,2024,198701.0,False,36.8,Niche
TRKC8E24F2327,ART0046,Sunday Signal,Silent Static,rnb,2020-12-25,2020,200104.0,False,5.0,Flop
TRK9483EA3647,ART0052,Fever Dust,Electric Bones,kpop,2025-04-08,2025,198020.0,False,37.7,Niche
TRK8F7E3EA94A,ART0008,Velvet Motion,Static Streets,latin,2025-05-27,2025,165809.0,False,63.9,Hit
TRK338598D4E6,ART0042,Lonely Rain,Static Tapes,kpop,2021-10-22,2021,199134.0,False,44.8,Mid
TRKC1F9BA86BA,ART0108,Static Motion,Electric Lights,pop,2021-11-09,2021,156432.0,False,24.1,Niche
TRKE647086177,ART0087,Lonely Signal,Golden Hearts,rock,2022-12-24,2022,180793.0,False,32.1,Niche
TRKF12DB26693,ART0077,Neon Rain,Velvet Lights,metal,2026-03-17,2026,233593.0,False,22.6,Niche
TRKF1B10B6FD5,ART0026,Velvet Gold,Glass Roses,indie,2026-06-11,2026,196617.0,False,22.0,Niche
TRK693A654580,ART0118,Echoes Gold,Golden Nights,metal,2022-11-12,2022,205093.0,False,20.0,Flop
TRK48FCA42186,ART0042,Skyline Bones,Static Tapes,kpop,2020-12-27,2020,246135.0,False,34.0,Niche
TRKBA4FFDF5E8,ART0045,Lonely Sky,Glass Hearts,country,2026-01-21,2026,146703.0,False,54.0,Mid
TRKE3604FC822,ART0010,Paper Bones,Glass Tapes,rock,2024-09-17,2024,180763.0,False,60.4,Hit
TRKF066F32BC0,ART0001,Runaway Ghost,Broken Rivers,lofi,2021-04-28,2021,219645.0,False,32.2,Niche
TRKB5B6824182,ART0069,Echoes Sky,Wild Roses,lofi,2020-06-14,2020,178074.0,False,5.0,Flop
TRKFB81826630,ART0087,Gravity Ghost,Wild Hearts,rock,2024-05-13,2024,231025.0,False,35.1,Niche
TRK4110C8EBBF,ART0030,Echoes Ghost,Static Streets,afrobeats,2024-10-26,2024,149942.0,False,53.7,Mid
TRK9BD717A524,ART0130,Paper Rain,Ember Nights,kpop,2025-03-02,2025,203147.0,False,50.7,Mid
TRKA6B5197767,ART0103,Neon Glow,Broken Roses,hip_hop,2020-10-14,2020,212635.0,False,38.3,Niche
TRK3CBE92CAFA,ART0117,Runaway Static,Midnight Tapes,jazz,2025-01-18,2025,208716.0,False,6.7,Flop
TRKD3F32A9C4B,ART0008,Velvet Dust,Static Streets,latin,2021-10-27,2021,178964.0,True,41.7,Mid
TRKD39A3D3E93,ART0110,Echoes Dust,Crimson Rivers,edm,2025-02-11,2025,262543.0,False,46.0,Mid
TRK9399858E70,ART0024,Runaway Ghost,Midnight Roses,metal,2022-04-27,2022,222306.0,False,33.4,Niche
TRK1F1EB49010,ART0075,Aftertaste Rain,Crimson Bones,country,2021-08-02,2021,189374.0,False,8.3,Flop
TRK5C11BE3DF9,ART0066,Gravity Rain,Broken Shadows,afrobeats,2023-07-19,2023,229876.0,False,41.7,Mid
TRK55EC4B56B7,ART0044,Aftertaste Fire,Electric Tapes,jazz,2023-12-14,2023,131325.0,False,11.8,Flop
TRK812C52CD63,ART0104,Slowburn Lights,Glass Signals,classical,2022-09-10,2022,290960.0,False,0.0,Flop
TRKE88B88057F,ART0124,Neon Bones,Echo Roses,afrobeats,2024-03-12,2024,190110.0,False,58.0,Mid
TRK6DD237D484,ART0061,Gravity Ghost,Crimson Bones,edm,2025-07-30,2025,176181.0,False,49.3,Mid
TRKAB99555045,ART0014,Lonely Ghost,Ember Static,rnb,2022-01-06,2022,134155.0,False,39.1,Niche
TRK232C59543E,ART0002,Overdrive Gold,Hollow Horizon,rnb,2026-08-28,2026,138734.0,False,20.7,Niche
TRK6410DA2E55,ART0063,Static Ghost,Ember Hearts,hyperpop,2025-04-21,2025,221985.0,True,10.8,Flop
TRKFAC143E386,ART0045,Skyline Ghost,Static Roses,country,2022-05-10,2022,252778.0,False,42.0,Mid
TRKE1E203A96D,ART0046,Aftertaste Heart,Silent Static,rnb,2021-05-08,2021,148510.0,False,21.7,Niche
TRKAED523299E,ART0008,Fever Sky,Static Streets,latin,2021-09-15,2021,197616.0,False,28.9,Niche
TRK51BD4A4FB5,ART0063,Static Tape,Ember Hearts,hyperpop,2025-12-26,2025,203883.0,False,21.0,Niche
TRKD66ECF0314,ART0020,Runaway Fire,Glass Shadows,rock,2024-05-31,2024,222080.0,False,39.1,Niche
TRK63CC2F3792,ART0064,Fever Heart,Wild Shadows,classical,2025-09-12,2025,198962.0,True,24.3,Niche
TRK7C91E43083,ART0089,Velvet Gold,Midnight Skies,pop,2025-06-28,2025,206498.0,False,52.5,Mid
TRK18402F4180,ART0030,Velvet Static,Static Streets,afrobeats,2025-11-07,2025,262707.0,False,53.5,Mid
TRKAFC4718B4E,ART0047,Wildfire Blue,Wild Rivers,hyperpop,2021-05-06,2021,180564.0,False,39.9,Niche
TRKAC47DF4C58,ART0071,Skyline Motion,Neon Nights,rnb,2023-03-16,2023,206551.0,False,29.7,Niche
TRK3C562CC4C0,ART0082,Sunday Heart,Ember Streets,rnb,2024-02-26,2024,238379.0,False,43.7,Mid
TRKF7BDF3840B,ART0059,Paper Rain,Hollow Rivers,hyperpop,2024-10-06,2024,159439.0,False,26.8,Niche
TRKCCEB09E039,ART0094,Slowburn Ghost,Paper Tapes,rnb,2023-10-19,2023,217057.0,False,24.8,Niche
TRK7A1BDC6634,ART0125,Paper Signal,Wild Tapes,kpop,2022-01-10,2022,206224.0,False,32.0,Niche
TRKE202DE5645,ART0096,Gravity Glow,Glass Dreams,kpop,2020-05-29,2020,192778.0,False,33.9,Niche
TRK5961EFC077,ART0051,Skyline Motion,Electric Waves,afrobeats,2023-08-05,2023,188028.0,False,51.9,Mid
TRKE1268C3F57,ART0042,Lonely Blue,Static Tapes,kpop,2023-03-10,2023,232453.0,False,44.2,Mid
TRK1415984CBC,ART0121,Fever Fire,Golden Shadows,pop,2021-08-09,2021,234351.0,True,17.3,Flop
TRK82EF473DFA,ART0107,Runaway Rain,Ember Signals,hip_hop,2021-10-08,2021,254841.0,True,26.1,Niche
TRK37025A2DB6,ART0095,Wildfire Ghost,Silent Horizon,hyperpop,2026-07-01,2026,228303.0,True,3.1,Flop
TRK388692EE66,ART0056,Paper Heart,Echo Shadows,kpop,2024-11-03,2024,165127.0,False,48.6,Mid
TRKFE098F46FD,ART0001,Fever Dust,Broken Rivers,lofi,2022-07-08,2022,179966.0,False,36.4,Niche
TRKEBC00E0E16,ART0060,Aftertaste Lights,Golden Streets,afrobeats,2024-09-19,2024,250944.0,False,64.7,Hit
TRKFA45D84BCB,ART0119,Velvet Bones,Neon Hearts,lofi,2023-05-04,2023,219941.0,False,28.9,Niche
TRK2E90D806F9,ART0101,Lonely Sky,Velvet Signals,hyperpop,2024-09-21,2024,182141.0,True,23.1,Niche
TRK840A0DE734,ART0039,Slowburn Lights,Hollow Tapes,pop,2024-11-13,2024,179510.0,False,41.9,Mid
TRK7912708656,ART0119,Sunday Fire,Neon Hearts,lofi,2026-12-24,2026,199304.0,False,39.7,Niche
TRKF732C7D834,ART0118,Overdrive Lights,Golden Nights,metal,2022-04-15,2022,249291.0,False,11.0,Flop
TRKBBF2AF3EFB,ART0036,Sunday Ghost,Echo Bones,rnb,2021-05-18,2021,225629.0,False,19.5,Flop
TRKDC9ED00816,ART0110,Echoes Fire,Crimson Rivers,edm,2023-01-28,2023,236045.0,True,52.9,Mid
TRK7EECEE5731,ART0126,Skyline Heart,Broken Roses,indie,2020-10-04,2020,235619.0,False,30.7,Niche
TRKB3D9D40D5C,ART0032,Skyline Sky,Golden Roses,metal,2024-09-07,2024,273274.0,True,13.0,Flop
TRKA34673F1D9,ART0021,Velvet Rain,Echo Streets,latin,2025-10-09,2025,174428.0,False,56.5,Mid
TRKE7FEB615D9,ART0048,Wildfire Bones,Faded Lights,latin,2021-08-24,2021,240191.0,False,54.0,Mid
TRK4AEDBB75FD,ART0024,Slowburn Static,Echo Horizon,metal,2021-03-14,2021,270040.0,False,20.9,Niche
TRKE6D7C35BF5,ART0064,Sunday Sky,Wild Shadows,classical,2024-02-16,2024,203424.0,False,19.2,Flop
TRK50D170AFB0,ART0006,Slowburn Rain,Silent Ashes,afrobeats,2022-03-04,2022,241284.0,False,22.1,Niche
TRKDFE2A59FDE,ART0042,Echoes Tape,Static Tapes,kpop,2024-10-14,2024,225156.0,True,55.6,Mid
TRKA423ECB986,ART0107,Neon Dust,Ember Signals,hip_hop,2025-05-14,2025,207787.0,False,21.6,Niche
TRKBDE0C012BA,ART0026,Fever Sky,Glass Roses,indie,2020-10-27,2020,187762.0,False,20.3,Niche
TRK9B0F84FBE6,ART0070,Aftertaste Bones,Faded Shadows,lofi,2026-05-05,2026,186678.0,False,11.1,Flop
TRK9E4B100E76,ART0008,Skyline Static,Static Streets,latin,2025-07-15,2025,210364.0,False,52.9,Mid
TRKE444D28343,ART0100,Lonely Static,Neon Lights,classical,2021-09-02,2021,244131.0,False,6.9,Flop
TRKEA014B4426,ART0041,Gravity Dust,Paper Dreams,afrobeats,2024-01-25,2024,176998.0,False,66.3,Hit
TRK8E7BE3EB6C,ART0066,Velvet Fire,Electric Signals,afrobeats,2021-12-27,2021,182152.0,False,30.4,Niche
TRK34ABED7D01,ART0068,Neon Rain,Velvet Horizon,hip_hop,2026-02-18,2026,218923.0,True,37.5,Niche
TRKE4E4FC8774,ART0108,Sunday Heart,Velvet Rivers,pop,2022-07-26,2022,,False,19.7,Flop
TRKE6357DAB07,ART0048,Overdrive Motion,Faded Lights,latin,2025-10-16,2025,209392.0,False,73.3,Hit
TRKBC9720244D,ART0126,Gravity Sky,Midnight Bones,indie,2024-09-10,2024,204717.0,False,43.3,Mid
TRKF9D66DDE7F,ART0088,Echoes Signal,Broken Shadows,rock,2020-11-25,2020,199499.0,False,18.5,Flop
TRK731DB9C7AE,ART0112,Wildfire Sky,Velvet Waves,jazz,2025-12-07,2025,204131.0,True,16.0,Flop
TRKF64B0C7252,ART0086,Sunday Blue,Echo Dreams,afrobeats,2020-04-01,2020,144216.0,False,36.6,Niche
TRKFCCCBE2B84,ART0056,Neon Tape,Echo Shadows,kpop,2021-09-09,2021,213519.0,False,33.7,Niche
TRK3FCAB773EC,ART0028,Sunday Fire,Ember Waves,country,2020-12-27,2020,140438.0,False,4.0,Flop
TRKF86E14201B,ART0030,Lonely Bones,Paper Shadows,afrobeats,2023-05-27,2023,201691.0,False,42.1,Mid
TRK4ACA5F59B5,ART0068,Gravity Sky,Crimson Streets,hip_hop,2024-11-19,2024,261195.0,False,35.9,Niche
TRK92050BAA48,ART0112,Sunday Motion,Velvet Waves,jazz,2022-04-01,2022,210695.0,False,21.8,Niche
TRK0836FBA8C6,ART0123,Static Ghost,Hollow Static,country,2024-06-22,2024,185109.0,False,43.0,Mid
TRK1C9EA9C705,ART0075,Overdrive Sky,Crimson Bones,country,2021-01-06,2021,254194.0,False,19.1,Flop
TRKEBEA37D2B5,ART0067,Sunday Blue,Golden Skies,rnb,2021-12-12,2021,281146.0,False,29.6,Niche
TRK54374848DC,ART0128,Fever Dust,Electric Streets,jazz,2020-03-14,2020,184133.0,False,10.9,Flop
TRK0A6628EA5D,ART0097,Slowburn Sky,Velvet Horizon,kpop,2020-11-14,2020,199059.0,False,22.9,Niche
TRKA60B1A7D22,ART0037,Slowburn Bones,Ember Roses,rnb,2020-02-23,2020,194638.0,False,13.2,Flop
TRK328FB46F57,ART0011,Sunday Rain,Paper Tapes,hyperpop,2020-05-17,2020,226330.0,False,8.8,Flop
TRKA8981BE0EE,ART0098,Fever Sky,Static Static,country,2020-08-04,2020,196840.0,False,33.6,Niche
TRKCEBAC13511,ART0112,Neon Lights,Wild Signals,jazz,2020-07-22,2020,207441.0,False,1.8,Flop
TRK0A7D28F1AD,ART0074,Fever Motion,Silent Horizon,classical,2020-11-04,2020,178130.0,False,5.3,Flop
TRKDADF39E197,ART0119,Aftertaste Tape,Neon Hearts,lofi,2024-07-28,2024,202011.0,False,36.8,Niche
TRKAC9ACF3171,ART0016,Neon Motion,Crimson Signals,afrobeats,2023-03-04,2023,187432.0,False,53.5,Mid
TRKD4BBE452C4,ART0006,Velvet Signal,Silent Ashes,afrobeats,2026-09-02,2026,178709.0,False,39.7,Niche
TRK084B3DF074,ART0073,Paper Ghost,Echo Tapes,latin,2025-06-18,2025,209442.0,False,59.0,Mid
TRK27A29F93B9,ART0116,Fever Dust,Echo Ashes,rock,2020-06-18,2020,274319.0,False,14.9,Flop
TRK4343C38AD4,ART0070,Lonely Fire,Faded Shadows,lofi,2025-08-31,2025,146684.0,False,18.9,Flop
TRKD28F143F76,ART0125,Runaway Fire,Wild Tapes,kpop,2022-01-29,2022,186844.0,False,26.2,Niche
TRKA358291921,ART0004,Sunday Tape,Ember Shadows,hip_hop,2022-04-26,2022,172149.0,False,38.5,Niche
TRK3EE914C69F,ART0031,Runaway Glow,Wild Horizon,latin,2026-10-02,2026,,False,70.7,Hit
TRK0A39AFF07F,ART0086,Static Bones,Faded Ashes,afrobeats,2020-09-16,2020,192284.0,True,43.4,Mid
TRK4C713AF2E1,ART0101,Echoes Tape,Velvet Signals,hyperpop,2024-06-27,2024,174538.0,False,26.3,Niche
TRK90537C1459,ART0129,Gravity Rain,Silent Static,metal,2021-08-09,2021,289246.0,False,23.9,Niche
TRK4A9DB53002,ART0044,Static Ghost,Electric Tapes,jazz,2023-10-29,2023,258565.0,False,27.0,Niche
TRKCF59980042,ART0108,Sunday Fire,Electric Lights,pop,2021-02-08,2021,208741.0,False,27.1,Niche
TRK80E3E4AF9A,ART0102,Echoes Heart,Electric Rivers,kpop,2021-10-18,2021,183486.0,False,45.6,Mid
TRKCEFBA353EB,ART0069,Velvet Motion,Wild Roses,lofi,2022-03-03,2022,238121.0,False,18.5,Flop
TRKE6E9EC76A4,ART0065,Sunday Fire,Golden Skies,indie,2023-07-18,2023,208285.0,False,17.9,Flop
TRK72CE668BC6,ART0089,Overdrive Signal,Midnight Skies,pop,2022-10-08,2022,198348.0,False,31.0,Niche
